time,lat,lon,ele
2024-07-28T15:05:10.000Z,47.56080611608922481536865234375,-3.05169294588267803192138671875,-0.4000000059604644775390625
2024-07-28T15:05:14.000Z,47.5609208643436431884765625,-3.051768131554126739501953125,-0.60000002384185791015625
2024-07-28T15:05:22.000Z,47.56122730672359466552734375,-3.05196653120219707489013671875,-0.20000000298023223876953125
2024-07-28T15:05:29.000Z,47.56148069165647029876708984375,-3.052190244197845458984375,-0.4000000059604644775390625
2024-07-28T15:05:38.000Z,47.56180666387081146240234375,-3.05243273265659809112548828125,-0.4000000059604644775390625
2024-07-28T15:05:41.000Z,47.56189123727381229400634765625,-3.0524931661784648895263671875,-0.4000000059604644775390625
2024-07-28T15:05:42.000Z,47.56191688589751720428466796875,-3.052509091794490814208984375,-0.4000000059604644775390625
2024-07-28T15:05:43.000Z,47.56193918175995349884033203125,-3.0525273643434047698974609375,-0.4000000059604644775390625
2024-07-28T15:05:44.000Z,47.561956532299518585205078125,-3.052537254989147186279296875,-0.4000000059604644775390625
2024-07-28T15:05:45.000Z,47.561970613896846771240234375,-3.05255393497645854949951171875,-0.4000000059604644775390625
2024-07-28T15:05:46.000Z,47.56199416704475879669189453125,-3.05257438682019710540771484375,-0.4000000059604644775390625
2024-07-28T15:05:47.000Z,47.56201445125043392181396484375,-3.05259601213037967681884765625,-0.60000002384185791015625
2024-07-28T15:05:51.000Z,47.56211536936461925506591796875,-3.0526849441230297088623046875,-0.4000000059604644775390625
2024-07-28T15:05:53.000Z,47.5621568597853183746337890625,-3.052728362381458282470703125,-0.4000000059604644775390625
2024-07-28T15:05:55.000Z,47.56221234798431396484375,-3.05278644897043704986572265625,-0.4000000059604644775390625
2024-07-28T15:05:56.000Z,47.562244869768619537353515625,-3.052807487547397613525390625,-0.4000000059604644775390625
2024-07-28T15:05:57.000Z,47.5622681714594364166259765625,-3.052832297980785369873046875,-0.4000000059604644775390625
2024-07-28T15:06:01.000Z,47.56236330606043338775634765625,-3.05295274592936038970947265625,-0.4000000059604644775390625
2024-07-28T15:06:09.000Z,47.56252675317227840423583984375,-3.05316262878477573394775390625,-0.60000002384185791015625
2024-07-28T15:06:17.000Z,47.5626986660063266754150390625,-3.05336664430797100067138671875,-0.4000000059604644775390625
2024-07-28T15:06:23.000Z,47.56281978450715541839599609375,-3.05351768620312213897705078125,-0.60000002384185791015625
2024-07-28T15:06:26.000Z,47.5628958083689212799072265625,-3.05361139588057994842529296875,-0.60000002384185791015625
2024-07-28T15:06:31.000Z,47.5630104728043079376220703125,-3.05375187657773494720458984375,-0.4000000059604644775390625
2024-07-28T15:06:35.000Z,47.563088424503803253173828125,-3.05385765619575977325439453125,-0.4000000059604644775390625
2024-07-28T15:06:36.000Z,47.56310627795755863189697265625,-3.0538852326571941375732421875,-0.4000000059604644775390625
2024-07-28T15:06:44.000Z,47.563279531896114349365234375,-3.05410995148122310638427734375,-0.20000000298023223876953125
2024-07-28T15:06:51.000Z,47.5634496845304965972900390625,-3.05440264753997325897216796875,-0.20000000298023223876953125
2024-07-28T15:06:53.000Z,47.56349570117890834808349609375,-3.05449132807552814483642578125,-0.20000000298023223876953125
2024-07-28T15:06:59.000Z,47.56360231898725032806396484375,-3.054716885089874267578125,-0.4000000059604644775390625
2024-07-28T15:07:02.000Z,47.5636391155421733856201171875,-3.05480875074863433837890625,-0.60000002384185791015625
2024-07-28T15:07:04.000Z,47.56367750465869903564453125,-3.05488443933427333831787109375,-0.60000002384185791015625
2024-07-28T15:07:06.000Z,47.563690245151519775390625,-3.05496054701507091522216796875,-0.60000002384185791015625
2024-07-28T15:07:07.000Z,47.5636915862560272216796875,-3.05499642156064510345458984375,-0.60000002384185791015625
2024-07-28T15:07:09.000Z,47.56368362344801425933837890625,-3.05507672019302845001220703125,-0.60000002384185791015625
2024-07-28T15:07:12.000Z,47.56365244276821613311767578125,-3.05514696054160594940185546875,-0.800000011920928955078125
2024-07-28T15:07:14.000Z,47.56362629123032093048095703125,-3.05519557558000087738037109375,-0.800000011920928955078125
2024-07-28T15:07:17.000Z,47.56353459320962429046630859375,-3.055245615541934967041015625,-0.800000011920928955078125
2024-07-28T15:07:19.000Z,47.56348245777189731597900390625,-3.05529481731355190277099609375,-0.20000000298023223876953125
2024-07-28T15:07:20.000Z,47.56345756351947784423828125,-3.05531325750052928924560546875,-0.20000000298023223876953125
2024-07-28T15:07:21.000Z,47.5634205155074596405029296875,-3.05532775819301605224609375,0
2024-07-28T15:07:23.000Z,47.56337332539260387420654296875,-3.0553775466978549957275390625,-0.20000000298023223876953125
2024-07-28T15:07:24.000Z,47.56334801204502582550048828125,-3.0553995072841644287109375,-0.4000000059604644775390625
2024-07-28T15:07:26.000Z,47.563292942941188812255859375,-3.055452816188335418701171875,-0.60000002384185791015625
2024-07-28T15:07:28.000Z,47.5632471777498722076416015625,-3.05550285615026950836181640625,-0.60000002384185791015625
2024-07-28T15:07:32.000Z,47.5631382130086421966552734375,-3.05560796521604061126708984375,-0.4000000059604644775390625
2024-07-28T15:07:33.000Z,47.56311901845037937164306640625,-3.05563026107847690582275390625,-0.4000000059604644775390625
2024-07-28T15:07:37.000Z,47.56302413530647754669189453125,-3.0557225458323955535888671875,-0.4000000059604644775390625
2024-07-28T15:07:38.000Z,47.56299613974988460540771484375,-3.05575448088347911834716796875,-0.4000000059604644775390625
2024-07-28T15:07:42.000Z,47.56290636956691741943359375,-3.05586688220500946044921875,-0.4000000059604644775390625
2024-07-28T15:07:44.000Z,47.56286571733653545379638671875,-3.05592044256627559661865234375,-0.20000000298023223876953125
2024-07-28T15:07:45.000Z,47.56284710951149463653564453125,-3.05594625882804393768310546875,-0.20000000298023223876953125
2024-07-28T15:07:47.000Z,47.5628118216991424560546875,-3.056001998484134674072265625,-0.20000000298023223876953125
